time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_A_value,acc_B_value,acc_C_value
0.022014,0.207255,3.604001,-9.203191,-1.731369,4.169801,-8.691113
0.05535,0.44848,3.660266,-9.156802,-1.597887,4.159775,-8.690664
0.088655,0.395656,3.653233,-9.06103,-1.545812,4.1493,-8.717899
0.12201,0.392513,3.712043,-9.084374,-1.488648,4.112338,-8.702186
0.155351,0.351661,3.709798,-9.126125,-1.564068,4.119521,-8.693507
0.188714,0.315896,3.694984,-9.131811,-1.564816,4.122065,-8.672707
0.222127,0.340138,3.699174,-9.12807,-1.590705,4.179976,-8.731367
0.255373,0.23883,3.681067,-9.122833,-1.524413,4.146606,-8.717001
0.288704,0.316495,3.682414,-9.193165,-1.530997,4.168753,-8.693058
0.322044,0.380392,3.797489,-9.116847,-1.43747,4.11563,-8.740345
0.355373,0.344927,3.743468,-9.181343,-1.488798,4.130594,-8.742291
0.388714,0.333105,3.764119,-9.175806,-1.627517,4.153041,-8.682433
0.422039,0.346423,3.740774,-9.143783,-1.585317,4.142416,-8.692011
0.455373,0.202766,3.752596,-9.149619,-1.549104,4.122663,-8.684977
0.488714,0.376202,3.751249,-9.131063,-1.762944,4.145708,-8.643975
0.522036,0.368122,3.736135,-9.127771,-1.6344,4.155136,-8.663578
0.555371,0.384732,3.701568,-9.057289,-1.25745,4.082709,-8.818608
0.588744,0.345226,3.815745,-9.155305,-1.386891,4.075376,-8.775511
0.622069,0.387126,3.775342,-9.146626,-1.524712,4.053229,-8.790326
0.655374,0.43157,3.748257,-9.102332,-1.493586,4.050685,-8.753663
0.688736,0.387126,3.756637,-9.119391,-1.506156,4.067295,-8.731516
0.722064,0.333704,3.757085,-9.139593,-1.631108,4.046196,-8.744535
0.755401,0.326521,3.76756,-9.162787,-1.585617,4.060561,-8.743637
0.788675,0.082753,3.819487,-9.269034,-1.695455,4.067445,-8.718647
0.822012,0.131237,3.867223,-9.294323,-1.711766,4.058466,-8.698595
0.855358,0.627004,3.764867,-9.110412,-1.620633,3.983196,-8.690065
0.888679,-0.092779,3.640514,-9.122683,-1.408589,4.042903,-8.766084
0.922009,0.590641,3.75514,-9.014192,-1.769977,3.987835,-8.75531
0.955373,0.697486,3.249646,-8.339152,-1.5925,4.008037,-8.756207
0.988709,0.255141,3.681815,-9.065968,-1.523515,4.015968,-8.752766
1.022038,0.421993,3.789708,-9.041277,-1.316559,4.031531,-8.917223
1.055435,0.409722,3.891465,-9.08632,-1.443755,4.014621,-8.798257
1.088707,0.32278,3.857346,-9.108168,-1.568408,4.000405,-8.757255
1.122008,0.298837,3.892662,-9.091707,-1.535935,4.012227,-8.744984
1.155317,0.359592,3.882636,-9.096944,-1.574244,4.055922,-8.729421
1.188716,0.359891,3.898049,-9.101883,-1.560477,4.024198,-8.762193
1.222009,0.22207,3.834451,-9.107569,-1.597887,4.027191,-8.80948
1.255366,0.42334,3.824275,-9.067465,-1.662084,4.084953,-8.731965
1.288706,0.240925,3.772349,-9.066417,-1.526059,4.043053,-8.785986
1.322047,0.476762,3.808114,-9.108916,-1.484608,4.030932,-8.814568
1.355375,0.36902,3.790306,-9.10308,-1.573795,4.008635,-8.83043
1.388791,0.484544,3.744515,-9.063275,-1.519774,4.062507,-8.662232
1.422041,0.380243,3.805121,-9.093054,-1.196096,4.045597,-8.687521
1.455371,0.40643,3.797788,-9.110263,-1.386891,4.04844,-8.731067
1.488709,0.428278,3.800332,-9.117595,-1.358908,4.041706,-8.765934
1.522031,0.283723,3.821881,-9.126723,-1.254606,4.028538,-8.775661
1.55537,0.157424,3.777587,-9.114902,-1.481764,4.027041,-8.826689
1.588705,0.3982,3.787762,-9.071804,-1.73496,4.001303,-8.808133
1.62204,0.196182,3.81365,-9.146327,-1.578583,4.036918,-8.771022
1.655355,0.561909,3.83071,-9.073301,-1.610008,4.042604,-8.686773
1.688685,0.27669,3.829213,-9.11954,-1.556436,4.058167,-8.851081
1.722046,0.325773,3.772648,-9.093503,-1.458719,3.958206,-8.765635
1.755378,0.27669,3.835947,-9.115799,-1.394074,3.999507,-8.805141
1.788708,0.444589,3.850463,-9.06522,-1.489396,4.033177,-8.847789
1.822041,0.086494,3.808712,-9.17416,-1.532194,4.032728,-8.892532
1.855504,0.307965,3.848966,-9.061479,-1.445252,4.027191,-8.998629
1.888738,0.304972,3.791653,-9.106522,-1.502714,4.142266,-8.986059
1.922015,0.633139,3.881289,-9.08198,-1.485506,4.214993,-8.886696
1.955329,0.262623,3.801978,-9.106522,-1.686626,3.002137,-9.46761
1.988675,0.337594,3.857197,-9.106222,-1.899119,1.739899,-10.412904
2.021907,0.359742,3.845524,-9.078538,-2.912501,0.219227,-10.562398
2.055322,0.41915,3.877847,-9.055493,-1.50885,-1.072042,-9.454591
2.088677,0.281179,3.871113,-9.106671,-2.645687,-0.727714,-9.412691
2.122161,0.413164,3.862584,-9.06118,-1.931142,0.225662,-9.638203
2.155359,0.287165,3.869318,-9.131063,-1.337359,3.164499,-10.633029
2.188737,0.349865,3.840886,-9.054446,-0.010774,5.386697,-10.508077
2.222107,0.102655,3.844028,-9.184635,0.075869,3.875603,-8.410532
2.255349,0.471675,3.845973,-9.034843,-1.122023,4.465794,-9.528664
2.288708,0.235688,3.794496,-9.137797,-1.25745,4.617233,-8.918121
2.322022,0.359891,3.817242,-9.025415,-0.940656,4.235344,-8.042261
2.355393,0.189897,3.892063,-9.199749,-1.522916,4.870728,-7.899651
2.388781,0.217581,3.8138,-9.142286,-0.455812,5.672814,-6.80636
2.422012,0.440549,3.753943,-8.976033,0.160118,6.588031,-5.757512
2.45558,0.572235,3.829363,-9.132559,-0.008829,11.076272,-1.661186
2.488678,0.305272,3.729701,-8.98157,-12.098034,5.844605,-15.253405
2.521807,0.124653,3.454058,-10.331349,2.021676,0.649301,-6.91934
2.555328,0.07108,3.679421,-10.306209,-4.603316,3.804223,-8.76773
2.588681,-1.628415,6.697869,-11.382142,-1.506007,3.073068,-9.150367
2.622007,-2.833788,6.891207,-16.454439,-1.404249,3.592628,-8.901062
2.655355,-2.986424,2.901876,-9.799668,-0.895763,3.618965,-9.091557
2.688673,-2.257663,2.211723,-7.400891,-1.693509,3.902987,-8.796312
2.722009,1.152999,3.635725,-8.156887,-1.753217,4.031381,-8.691113
2.755354,3.514065,3.096262,-7.585401,-1.360404,3.876949,-8.84749
2.788705,6.971715,2.536448,-8.798706,-1.375518,3.887724,-8.881309
2.821483,7.3551,1.486703,-7.669949,-1.318803,3.765914,-8.993691
2.855344,7.248854,1.6766,-7.818395,-1.097781,3.841484,-8.925753
2.888678,6.749795,1.835371,-8.441658,-1.037624,3.817541,-8.931739
2.922012,5.060176,2.379472,-8.706676,-1.380755,3.814249,-8.820105
2.955343,3.848517,2.759865,-8.932337,-0.999166,3.747059,-8.914829
2.988718,3.243661,4.277843,-10.124991,-1.138484,3.756487,-8.95628
3.021698,1.558681,5.72519,-8.598184,-1.555389,3.936956,-8.79721
3.055341,0.72517,7.411965,-9.422418,-1.333768,3.818738,-8.907796
3.088674,-2.437983,8.011883,-8.217193,-1.246526,3.860489,-8.890287
3.122035,-0.790713,7.84563,-7.515518,-1.108555,3.743019,-8.857366
3.155341,1.233507,7.38443,-6.268244,-1.474582,4.028089,-8.838511
3.188772,2.250031,8.2564,-7.538263,-1.218692,3.921094,-8.929045
3.222009,0.148895,7.348367,-6.812645,-1.061717,3.775342,-8.932187
3.255345,-0.283723,7.016458,-7.672493,-1.507503,4.128799,-8.831328
3.288768,0.911774,6.455297,-8.370278,-1.350827,4.042155,-8.900014
3.322013,0.614284,8.039567,-9.780364,-1.298452,3.951621,-8.735856
3.355343,0.512377,6.255075,-7.489629,-1.304288,4.031531,-8.799305
3.388695,-1.440164,4.759394,-10.059448,-1.429988,4.068492,-8.715056
3.422017,0.550237,3.897899,-8.970646,-0.97253,4.090789,-8.772967
3.455343,1.8858,4.142117,-9.394883,-1.68064,4.136131,-8.826689
3.487862,0.686263,3.792551,-8.910938,-1.517529,4.22053,-8.913183
3.52159,0.671598,4.106651,-9.213516,-0.702274,4.14496,-8.894477
3.555343,0.308115,4.017165,-9.216958,-1.119329,4.012526,-8.837613
3.588681,0.535422,3.899546,-8.962864,-2.684894,3.196224,-9.101883
3.622046,0.303476,3.943541,-9.157101,-4.504851,2.600645,-8.873976
3.655345,0.230151,3.901641,-9.075695,-6.991169,-0.955321,-9.798471
3.688696,0.447582,3.980502,-9.009254,-0.795502,3.568386,-9.231174
3.7221,0.327868,3.995616,-9.108766,1.58023,3.459595,-9.561586
3.755342,0.374407,3.954614,-9.058486,0.086494,3.660865,-9.376627
3.788692,0.228954,3.949826,-9.059683,-1.75202,1.559878,-9.76914
3.822002,0.35615,3.960301,-9.060431,-1.1735,2.57311,-9.799817
3.855378,0.376053,3.943092,-8.959722,-1.551199,0.583159,-10.856446
3.888706,0.287015,3.975115,-9.135702,-1.992047,-2.508914,-11.708663
3.922041,0.543653,3.902688,-8.979924,-2.759266,-0.19708,-13.024922
3.954469,0.210847,3.904184,-9.001173,-1.873829,-2.96727,-12.617594
3.988676,0.416456,4.001153,-9.114004,-2.435589,-3.65024,-11.647309
4.021459,0.476164,3.935011,-8.967354,-2.098742,-0.030378,-13.689187
4.055343,0.303177,3.91032,-9.009254,-1.74768,-0.379943,-9.700454
4.088719,0.479606,3.999507,-9.079586,-2.139744,0.924644,-8.581873
4.122098,0.373658,3.948628,-9.023021,-3.720423,3.729102,-6.952112
4.155434,0.413912,3.943241,-9.09859,3.280622,9.390843,-8.310122
4.188768,0.019753,4.165611,-9.131512,10.715482,28.147539,11.63863
4.221204,1.148659,3.702615,-9.089612,-15.547304,15.655645,-21.713192
4.255443,-0.147847,1.540873,-11.931481,-19.944711,12.210266,-8.871881
4.28877,3.849714,9.287889,-12.078879,15.358005,7.008677,-11.419852
4.322097,-3.519452,8.619883,-17.316083,-0.509085,3.282119,-9.676811
4.35533,-3.672836,3.722219,-6.591772,-1.468147,2.825857,-8.938622
4.388681,-3.541151,5.906856,-7.729806,-2.068814,4.852771,-8.87667
4.422007,0.254992,4.863096,-9.600493,-2.661699,3.760078,-8.126959
4.455341,2.223545,3.674183,-8.612251,-3.191884,3.701867,-7.621166
4.488675,4.15334,3.592179,-7.568042,-1.975437,4.65614,-8.718647
4.521304,5.686282,3.038949,-7.44339,-1.653704,4.320342,-8.760397
4.555346,5.448051,2.894095,-7.453266,-1.334366,4.476868,-8.945356
4.588678,2.474196,3.833852,-7.755545,-2.217708,4.565157,-8.470838
4.622074,0.95577,4.634741,-7.346571,-2.354482,4.424194,-8.265827
4.655344,1.162726,5.645879,-7.136173,-2.217708,4.206912,-8.435373
4.688696,0.901748,5.857773,-7.202465,-2.671725,4.296548,-8.171852
4.722084,1.179336,6.126981,-7.171489,-2.262601,4.482106,-8.424
4.755345,1.130702,7.108489,-8.047199,-2.526123,4.373165,-8.209562
4.788691,0.077814,6.499592,-7.74492,-2.050857,4.516374,-8.488347
4.822004,-0.191992,6.187586,-8.231709,-2.042177,4.423595,-8.421157
4.855347,0.140664,5.969257,-8.570052,-2.419128,4.320342,-8.350825
4.888659,0.103403,5.778313,-8.167213,-2.545277,4.417609,-8.233954
4.922078,0.921501,5.542475,-7.911323,-1.924408,4.468937,-8.605218
4.955361,1.651609,5.902965,-7.972378,-2.42676,4.302684,-8.355015
4.988674,1.030441,5.500127,-7.947836,-2.30106,4.348474,-8.260141
5.021229,1.126961,5.911046,-9.057738,-2.093954,4.172644,-8.538926
5.055352,0.56984,5.579587,-7.871069,-1.81038,4.07792,-8.614944
5.088699,0.419599,4.892127,-8.468145,-1.795416,4.386783,-8.499121
5.122475,0.724422,4.389925,-9.64763,-1.987109,4.262879,-8.644424
5.155359,0.266364,4.941659,-9.048011,-1.095835,3.98978,-9.192267
5.188653,0.328466,5.493093,-8.422055,-1.423104,3.793598,-9.04412
5.222236,0.643764,5.429944,-8.577983,-1.636944,3.901192,-8.770423
5.255341,0.517016,5.543074,-8.413824,-1.493437,3.887424,-8.858713
5.288683,1.370879,4.229209,-7.934518,-1.385694,3.909871,-8.914679
5.322008,0.934819,4.923103,-8.528451,-1.404998,3.869617,-8.895974
5.355399,-0.889627,6.811897,-7.621465,-1.235751,3.94384,-8.924556
5.388698,-1.442708,6.633971,-11.246565,-1.262986,4.101264,-8.810378
5.422139,1.501218,3.455854,-9.550961,-1.538329,4.084504,-8.858862
5.455344,1.637243,3.164948,-9.096645,-1.853926,3.77205,-9.09051
5.488669,-1.040617,4.074329,-9.752979,-2.125079,4.017614,-8.844197
5.52154,1.6766,3.708152,-8.750671,-1.435974,4.335605,-8.973339
5.555341,-0.330262,3.546538,-9.12792,-1.450489,4.187608,-9.459529
5.588685,0.595878,3.79689,-9.096795,-2.031553,4.315104,-9.912498
5.622001,0.530634,3.820085,-9.088115,-2.790691,1.962418,-11.220079
5.655377,0.273697,3.810358,-9.112657,-2.362563,-2.100388,-9.191668
5.688679,0.50295,3.881139,-9.129866,-2.976249,-1.18188,-10.359482
5.722012,0.427081,3.853605,-9.09036,-1.720744,-0.262773,-10.00827
5.755343,0.413164,3.831458,-9.087367,-1.343494,1.014729,-10.201309
5.788683,0.537966,3.837893,-9.060282,-2.030954,1.126512,-9.855784
5.822033,0.490979,3.866774,-9.073899,-2.603638,0.968938,-9.310186
5.855347,0.518662,3.860489,-9.059085,-2.781264,2.555303,-10.640362
5.888677,0.552182,3.763071,-9.06956,-3.754392,4.209157,-10.581851
5.92201,0.328317,3.825323,-9.041128,-0.353756,3.768159,-9.427206
5.955345,0.481551,3.844327,-9.111011,-3.091324,6.042433,-10.679419
5.988677,0.556672,3.846722,-9.068662,-2.028709,4.954229,-8.258794
6.022011,0.39835,3.848966,-9.051303,-1.506156,3.281071,-6.065777
6.055245,0.537069,3.923189,-9.019729,-1.937727,5.353327,-9.499334
6.088676,0.526594,4.006989,-9.0944,-4.53059,6.357132,-7.797595
6.122028,0.568194,3.982597,-9.041876,0.820642,4.670057,-6.799177
6.155183,0.621916,3.909572,-9.019429,-1.32868,6.492409,-6.655071
6.188675,0.027385,4.346828,-9.205585,-4.426887,5.133651,-3.123348
6.221419,0.898307,3.947731,-9.017334,1.846145,15.56975,4.075825
6.25466,0.943648,3.824425,-10.265656,-9.673668,26.463757,-24.191877
6.287881,0.899653,2.898135,-11.007286,1.93219,2.48542,-10.986037
6.322013,3.48279,6.005321,-8.399159,-6.17771,3.71728,-9.207082
6.35534,-4.472678,0.496964,-17.851206,-2.853392,4.035571,-8.710716
6.388677,-3.076659,6.098848,-7.764075,-1.239044,3.876501,-8.980522
6.422008,-0.962952,4.894372,-8.747977,-1.454081,4.107998,-8.707125
6.455343,-1.79377,4.675145,-9.821067,-2.474047,4.024198,-8.391677
6.488676,-1.494185,3.901341,-8.861257,-1.451387,4.074777,-8.76354
6.52201,1.977532,3.657274,-7.680724,-2.001474,4.181024,-8.827437
6.555157,3.65443,4.229359,-7.681172,-0.908931,3.8976,-8.932786
6.588651,2.143186,4.811619,-8.180232,-1.155543,3.841783,-9.040379
6.621409,1.362948,5.182584,-6.847362,-1.163175,3.876052,-8.743787
6.655342,1.613151,5.429196,-7.048482,-1.519474,3.760976,-8.832376
6.688681,-0.126748,5.119584,-7.495316,-1.059472,4.139423,-8.923059
6.722009,0.306618,5.235109,-7.712298,-1.699345,4.281434,-8.883853
6.755346,0.448779,5.618644,-7.963848,-1.918123,4.195839,-8.709968
6.788675,0.670999,5.362006,-7.448328,-1.514985,3.996664,-8.919169
6.82201,1.253858,6.121893,-7.727113,-1.910492,3.830859,-8.537878
6.855344,1.585467,6.079394,-7.204709,-1.796913,4.237589,-8.70069
6.888676,1.328231,6.235322,-7.678778,-2.080187,4.43422,-8.306979
6.922008,1.00575,6.238614,-7.600515,-2.421373,4.420902,-8.188013
6.95535,1.087904,6.26989,-7.889475,-2.041878,4.420153,-8.339452
6.988674,0.225961,5.800759,-8.569752,-1.900615,4.306425,-8.546558
7.022007,0.228804,5.663686,-8.760098,-1.700991,4.110093,-8.764138
7.055348,0.17583,6.055451,-8.733761,-1.710569,4.232351,-8.76773
7.088686,-0.922998,6.345759,-8.849285,-1.927102,4.347128,-8.488347
7.121155,0.136474,5.730128,-8.628861,-1.948351,4.254648,-8.542966
7.155364,0.733699,5.390289,-8.111546,-1.795117,4.250608,-8.575588
7.188663,0.271752,5.359013,-8.75935,-1.864551,4.199879,-8.594892
7.221996,-0.79206,5.679099,-8.284383,-1.683184,4.265572,-8.639785
7.255343,-0.793257,6.083435,-8.523513,-1.560626,4.326776,-8.684678
7.288773,0.646757,5.686582,-7.902943,-1.725832,4.051283,-8.768328
7.322009,-0.020501,6.403521,-6.568727,-1.619286,4.278741,-8.592348
7.355344,-1.189212,7.81615,-7.069282,-1.64712,4.122962,-8.625868
7.388722,-1.041365,2.97146,-9.209925,-1.954487,4.177881,-8.608809
7.42155,3.204005,5.162682,-11.191048,-1.899717,4.158577,-8.71745
7.455341,1.34933,3.784021,-8.05528,-1.993394,4.075825,-8.759948
7.488747,-0.279683,3.830411,-9.050854,-2.004467,4.207361,-8.555686
7.52201,0.716191,3.778185,-9.193015,-1.771772,4.091837,-8.816065
7.555406,0.484694,3.987236,-9.068961,-1.617491,4.098122,-8.875473
7.588656,0.094275,3.834451,-9.154108,-1.955384,3.928277,-9.329639
7.621247,0.386228,3.862135,-9.093054,-2.289537,4.124758,-10.189188
7.655326,0.319188,3.864529,-9.105025,-3.94384,3.315938,-10.808411
7.688745,0.1887,3.891764,-9.120289,-6.060839,-2.095001,-12.907901
7.722012,0.342533,3.923189,-9.100087,-3.879344,-5.957136,-10.671487
7.755342,0.178823,3.872909,-9.106671,-2.4727,-1.581427,-12.192309
7.789246,0.323378,3.905382,-9.085123,-0.848775,0.319637,-11.189402
7.822011,0.246163,3.858244,-9.06956,-1.31611,1.234405,-10.576464
7.855342,0.291953,3.877249,-9.11146,-0.803583,1.021014,-9.806851
7.888999,0.20965,3.830261,-9.075695,-2.128072,6.787505,-12.086212
7.922013,0.250502,3.874406,-9.075994,-0.88439,4.944802,-8.580078
7.955342,0.18855,3.830411,-9.027211,-1.040617,4.833318,-7.372908
7.989017,0.0419,3.870066,-9.083477,-2.656462,8.220486,-7.499057
8.022017,0.369319,3.878895,-9.087966,-1.336461,7.692545,-5.2806
8.055346,0.164158,3.876351,-9.138844,-0.294647,9.289086,-4.648209
8.088714,0.260229,3.841334,-9.129417,-0.900851,9.626381,-1.951943
8.122013,0.885886,3.739428,-9.109215,2.997947,18.768069,4.844391
8.155341,0.236436,3.309204,-9.624585,-16.174308,23.589864,-21.569534
8.188652,0.515071,4.880006,-10.482788,7.867179,12.734764,-13.138052
8.222013,-0.354055,3.752596,-11.325726,-3.49551,7.01167,-9.330986
8.255361,1.167664,6.286949,-8.866943,-2.908011,4.739342,-8.807984
8.287836,-7.637028,10.834598,-13.519642,-1.68498,3.594873,-8.987855
8.321214,-2.226537,9.900826,-8.741692,-1.491491,3.797788,-8.707573
8.354558,0.792359,4.971737,-7.12046,-1.519325,4.000255,-8.773716
8.387866,3.21029,3.513467,-9.971308,-1.276155,3.865876,-8.947451
8.421288,0.196332,2.49365,-9.378273,-1.251464,3.98978,-8.94775
8.454549,2.319017,2.777523,-9.068812,-1.643678,3.946085,-8.777606
8.487894,2.89589,2.514899,-7.826027,-1.876074,4.039911,-8.690065
8.522009,3.516909,2.619051,-7.442791,-1.6763,4.039162,-8.674353
8.555343,1.999978,2.981037,-7.696735,-1.671961,4.061609,-8.697996
8.588674,1.97394,3.809012,-7.523299,-1.816815,4.056671,-8.424748
8.622118,2.170571,4.550492,-6.831649,-1.917076,4.178929,-8.50795
8.655015,3.068878,5.466307,-7.549038,-1.108705,3.805719,-8.927997
8.688308,2.710333,5.803004,-7.541256,-1.165569,3.908674,-9.015239
8.721991,0.854611,6.132368,-7.895461,-1.243832,3.89356,-8.9898
8.754771,-0.574779,6.422675,-8.105709,-1.463209,3.967483,-8.837464
8.788695,-0.361388,6.019836,-7.633137,-1.512441,3.980203,-8.839858
8.822029,0.954572,5.185128,-8.040615,-1.598187,3.988583,-8.76354
8.855342,1.409038,5.070651,-8.534586,-1.561823,3.867971,-8.765635
8.888675,1.037923,5.071998,-8.983964,-1.533691,3.809909,-8.779851
